id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
873529,NY,INDIVIDUAL,4,Jefferson Lewis BOCES,A,MORTGAGE,2021-09-11,2021-09-15,2021-09-14,Fully Paid,2021-10-14,1087835,Car,A1,36,Not Verified,24000.0,0.067,39.21,0.0542,1300.0,46,1411.0
550334,VA,INDIVIDUAL,4,Fairfax County Govt.,A,MORTGAGE,2021-07-10,2021-05-16,2021-03-11,Fully Paid,2021-04-11,709388,Car,A2,36,Not Verified,96000.0,0.0829,138.46,0.0676,4500.0,28,4613.0
361816,CA,INDIVIDUAL,4,Perot Systems,A,MORTGAGE,2021-11-08,2021-05-16,2021-11-11,Fully Paid,2021-12-11,370608,Car,A3,36,Not Verified,90000.0,0.0428,156.69,0.08,5000.0,12,5641.0
399481,FL,INDIVIDUAL,4,Martin County School District,A,MORTGAGE,2021-05-09,2021-03-16,2021-05-12,Fully Paid,2021-06-12,442237,Car,A3,36,Not Verified,81804.0,0.0898,282.03,0.08,9000.0,30,10153.0
446873,CA,INDIVIDUAL,4,Sacramento Child Advocates,A,MORTGAGE,2021-10-09,2021-01-16,2021-02-12,Fully Paid,2021-03-12,546914,Car,A4,36,Not Verified,28880.0,0.1596,63.23,0.0859,2000.0,12,2260.0
887905,VA,INDIVIDUAL,5,City of Richmond,A,MORTGAGE,2021-09-11,2021-05-16,2021-10-14,Fully Paid,2021-11-14,1104233,Car,A1,36,Not Verified,51000.0,0.1753,121.75,0.0603,4000.0,15,4383.0
834628,GA,INDIVIDUAL,5,Le Clos,A,MORTGAGE,2021-08-11,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1044500,Car,A1,36,Not Verified,49000.0,0.0585,105.56,0.0542,3500.0,16,3800.0
803977,WA,INDIVIDUAL,5,Bellevue School District,A,MORTGAGE,2021-07-11,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1009793,Car,A1,36,Not Verified,42000.0,0.044,180.96,0.0542,6000.0,31,6515.0
460501,GA,INDIVIDUAL,5,American Home Shield,A,MORTGAGE,2021-11-09,2021-01-12,2021-04-11,Fully Paid,2021-05-11,574859,Car,A2,36,Not Verified,50000.0,0.0317,155.3,0.074,5000.0,32,5398.0
500124,AZ,INDIVIDUAL,5,ST Microelectronics,A,MORTGAGE,2021-04-10,2021-02-13,2021-02-13,Fully Paid,2021-03-13,642219,Car,A3,36,Not Verified,85000.0,0.0329,247.52,0.0714,8000.0,32,8906.0
421959,GA,INDIVIDUAL,5,US Air Force,A,MORTGAGE,2021-07-09,2021-05-10,2021-05-10,Fully Paid,2021-06-10,496234,Car,A4,36,Not Verified,50000.0,0.0833,95.85,0.0932,3000.0,28,3189.0
1040942,PA,INDIVIDUAL,5,Agusta Westland,A,MORTGAGE,2021-12-11,2021-07-13,2021-07-13,Fully Paid,2021-08-13,1271153,Car,A4,36,Not Verified,139200.0,0.2009,187.75,0.079,6000.0,31,6395.0
694067,NY,INDIVIDUAL,6,faztec industries,A,MORTGAGE,2021-03-11,2021-03-14,2021-03-14,Fully Paid,2021-04-14,884942,Car,A1,36,Not Verified,57600.0,0.0725,120.64,0.0542,4000.0,24,4343.0
720394,NV,INDIVIDUAL,6,Washoe County School District,A,MORTGAGE,2021-04-11,2021-04-13,2021-03-13,Fully Paid,2021-04-13,914846,Car,A3,36,Not Verified,37459.0,0.0061,172.71,0.0692,5600.0,8,6130.0
360506,GA,INDIVIDUAL,6,Classic Center,A,MORTGAGE,2021-11-08,2021-11-11,2021-11-11,Fully Paid,2021-12-11,368318,Car,A3,36,Not Verified,58500.0,0.0507,125.35,0.08,4000.0,19,4512.0
673841,CA,INDIVIDUAL,6,Templeton Steel,A,MORTGAGE,2021-02-11,2021-07-13,2021-09-11,Fully Paid,2021-10-11,861281,Car,A4,36,Not Verified,60000.0,0.014,94.59,0.0729,3050.0,12,3170.0
667916,NY,INDIVIDUAL,7,NYS Dept. of Environmental Conservation,A,MORTGAGE,2021-02-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,853863,Car,A1,36,Not Verified,65000.0,0.1429,180.96,0.0542,6000.0,33,6515.0
708650,FL,INDIVIDUAL,7,Centurylink,A,MORTGAGE,2021-03-11,2021-12-13,2021-12-13,Fully Paid,2022-01-13,901168,Car,A3,36,Not Verified,72000.0,0.0217,154.21,0.0692,5000.0,11,5543.0
608757,CA,INDIVIDUAL,7,"J.F. Shea Co., Inc.",A,MORTGAGE,2021-11-10,2021-05-16,2021-11-13,Fully Paid,2021-12-13,780895,Car,A5,36,Not Verified,123000.0,0.234,280.61,0.0691,15000.0,50,10102.0
645985,CA,INDIVIDUAL,8,Hunter Industries,A,MORTGAGE,2021-01-11,2021-02-15,2021-02-13,Fully Paid,2021-03-13,826524,Car,A1,36,Not Verified,110000.0,0.0524,235.25,0.0542,7800.0,27,8388.0
784380,SC,INDIVIDUAL,8,Carolina Engine,A,MORTGAGE,2021-06-11,2021-12-15,2021-05-12,Fully Paid,2021-06-12,987587,Car,A1,36,Not Verified,48000.0,0.109,135.72,0.0542,4500.0,28,4680.0
863309,CT,INDIVIDUAL,8,"Stafford Family Chiropractic, LLC",A,MORTGAGE,2021-09-11,2021-09-14,2021-09-14,Fully Paid,2021-10-14,1076434,Car,A2,36,Not Verified,77040.0,0.205,179.47,0.0599,5900.0,30,6461.0
831388,OH,INDIVIDUAL,8,Vitas Healthcare Corp.,A,MORTGAGE,2021-08-11,2021-08-14,2021-08-14,Fully Paid,2021-09-14,1040609,Car,A4,36,Not Verified,60000.0,0.2712,62.21,0.0749,2000.0,31,2239.0
726906,VA,INDIVIDUAL,8,mary washington hospital,A,MORTGAGE,2021-04-11,2021-12-15,2021-02-13,Fully Paid,2021-03-13,922378,Car,A4,36,Not Verified,40560.0,0.0737,93.03,0.0729,3000.0,47,3292.0
749594,CA,INDIVIDUAL,9,Town of Apple Valley,A,MORTGAGE,2021-05-11,2021-05-14,2021-05-14,Fully Paid,2021-06-14,948842,Car,A1,36,Not Verified,60000.0,0.15,108.58,0.0542,3600.0,41,3909.0
1039551,CA,INDIVIDUAL,9,Townsend Design,A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1269489,Car,A1,36,Not Verified,54960.0,0.1085,167.4,0.0603,5500.0,15,6026.0
725132,DE,INDIVIDUAL,9,Astrazeneca Pharmaceuticals,A,MORTGAGE,2021-04-11,2021-05-13,2021-04-13,Fully Paid,2021-05-13,920343,Car,A5,36,Not Verified,84000.0,0.1734,183.97,0.0766,5900.0,31,6534.0
759237,MO,INDIVIDUAL,0,Tri-River Design & Construction,A,MORTGAGE,2021-05-11,2021-05-14,2021-06-14,Fully Paid,2021-07-14,959469,Car,A1,36,Not Verified,65000.0,0.1927,120.64,0.0542,4000.0,20,4343.0
388170,FL,INDIVIDUAL,0,AMG Imaging Supplies,A,MORTGAGE,2021-03-09,2021-05-15,2021-04-12,Fully Paid,2021-05-12,421436,Car,A1,36,Not Verified,50004.0,0.101,372.55,0.0737,12000.0,31,13412.0
455641,CT,INDIVIDUAL,0,College of Westchester,A,MORTGAGE,2021-02-10,2021-10-15,2021-03-13,Fully Paid,2021-04-13,565159,Car,A5,36,Not Verified,52000.0,0.0909,312.81,0.0788,10000.0,20,11277.0
1031003,TX,INDIVIDUAL,10,AT&T,A,MORTGAGE,2021-11-11,2021-11-14,2021-12-14,Fully Paid,2022-01-14,1260425,Car,A1,36,Not Verified,115000.0,0.0271,121.75,0.0603,4000.0,22,4383.0
396521,MA,INDIVIDUAL,3,Harvard University,A,MORTGAGE,2021-05-09,2021-10-15,2021-06-10,Fully Paid,2021-07-10,436823,Car,A3,36,Not Verified,99996.0,0.0432,250.69,0.08,8000.0,18,8551.0
808963,IL,INDIVIDUAL,5,primus express inc,A,MORTGAGE,2021-07-11,2021-07-14,2021-07-14,Fully Paid,2021-08-14,1015737,Car,A1,36,Not Verified,60000.0,0.2096,150.8,0.0542,5000.0,34,5429.0
1044077,FL,INDIVIDUAL,1,"E-Z-GO, Textron",A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1274416,Car,A2,36,Not Verified,45000.0,0.1632,92.12,0.0662,3000.0,23,3316.0
697609,TX,INDIVIDUAL,1,ETMC Carthage,A,MORTGAGE,2021-03-11,2021-11-14,2021-03-14,Fully Paid,2021-04-14,888953,Car,A4,36,Not Verified,40000.0,0.1041,124.04,0.0729,4000.0,12,4465.0
757255,FL,INDIVIDUAL,1,Florida Farm Bureau Insurance Company,A,MORTGAGE,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,957278,Car,A5,36,Not Verified,55000.0,0.1647,252.51,0.0849,8000.0,27,9090.0
713504,VA,INDIVIDUAL,1,Graham Packaging Inc.,A,MORTGAGE,2021-04-11,2021-05-16,2021-04-14,Fully Paid,2021-05-14,906743,Car,A5,36,Not Verified,72000.0,0.1887,65.48,0.0766,2100.0,39,2357.0
472636,VA,INDIVIDUAL,10,Prince William County Schools,A,MORTGAGE,2021-01-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,596860,Car,A1,36,Not Verified,75000.0,0.0173,247.2,0.0705,8000.0,24,8900.0
764852,OH,INDIVIDUAL,10,Alliance Datg,A,MORTGAGE,2021-05-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,965621,Car,A1,36,Not Verified,85000.0,0.0476,180.96,0.0542,6000.0,22,6515.0
552448,MO,INDIVIDUAL,10,"Hodgdon Powder Company,  Inc.",A,MORTGAGE,2021-07-10,2021-09-15,2021-02-13,Fully Paid,2021-03-13,711857,Car,A2,36,Not Verified,70000.0,0.101,135.38,0.0676,4400.0,15,4858.0
668787,NY,INDIVIDUAL,10,Metropolitan Museum of Art,A,MORTGAGE,2021-02-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,855127,Car,A2,36,Not Verified,48000.0,0.104,150.88,0.0579,4975.0,11,5432.0
508736,PA,INDIVIDUAL,10,Sarnoff Corporation,A,MORTGAGE,2021-04-10,2021-08-12,2021-08-12,Fully Paid,2021-09-12,656465,Car,A2,36,Not Verified,73400.0,0.0281,64.62,0.0676,2100.0,28,2306.0
719399,MO,INDIVIDUAL,10,IRS,A,MORTGAGE,2021-04-11,2021-10-15,2021-10-11,Fully Paid,2021-11-11,913732,Car,A2,36,Not Verified,68800.0,0.1387,145.57,0.0579,4800.0,46,4930.0
707303,WV,INDIVIDUAL,10,Champion Industries-CPC Printing,A,MORTGAGE,2021-03-11,2021-03-16,2021-01-13,Fully Paid,2021-02-13,899636,Car,A2,36,Not Verified,40000.0,0.0885,121.31,0.0579,4000.0,31,4299.0
788944,IL,INDIVIDUAL,10,Oncology Specialists,A,MORTGAGE,2021-06-11,2021-07-14,2021-07-14,Fully Paid,2021-08-14,992748,Car,A2,36,Not Verified,65500.0,0.2255,91.26,0.0599,3000.0,34,3285.0
597469,IL,INDIVIDUAL,10,Finley Hospital,A,MORTGAGE,2021-10-10,2021-08-11,2021-08-11,Fully Paid,2021-09-11,766903,Car,A2,36,Not Verified,52800.0,0.1527,59.23,0.0676,1925.0,43,2013.0
987462,KY,INDIVIDUAL,10,Welborn Floral,A,MORTGAGE,2021-10-11,2021-01-15,2021-10-14,Fully Paid,2021-11-14,1211442,Car,A3,36,Not Verified,60000.0,0.0858,248.89,0.0751,8000.0,52,8936.0
661158,AZ,INDIVIDUAL,2,TrueNorth Insurance Companies,A,MORTGAGE,2021-01-11,2021-05-16,2021-02-14,Fully Paid,2021-03-14,845559,Car,A1,36,Not Verified,105000.0,0.0514,150.8,0.0542,5000.0,20,5429.0
1010097,MI,INDIVIDUAL,2,Vogel Plumbing,A,MORTGAGE,2021-11-11,2021-01-16,2021-03-12,Fully Paid,2021-04-12,1236893,Car,A1,36,Not Verified,60000.0,0.1446,45.66,0.0603,1500.0,35,1529.0
484323,NJ,INDIVIDUAL,2,control point assoc,A,MORTGAGE,2021-06-10,2021-02-16,2021-07-13,Fully Paid,2021-08-13,616593,Car,A1,36,Not Verified,52000.0,0.1452,146.88,0.0639,4800.0,28,5288.0
489841,NJ,INDIVIDUAL,2,Interfaith Medical Center,A,MORTGAGE,2021-03-10,2021-05-11,2021-05-11,Fully Paid,2021-06-11,625184,Car,A5,36,Not Verified,69000.0,0.2297,344.09,0.0788,11000.0,59,11796.0
1022407,LA,INDIVIDUAL,3,Larry Grayson Trucking,A,MORTGAGE,2021-11-11,2021-04-15,2021-08-13,Fully Paid,2021-09-13,1251195,Car,A2,36,Not Verified,76800.0,0.1034,184.23,0.0662,6000.0,27,6514.0
1027067,MI,INDIVIDUAL,3,K&K  TRANSPORT SERVICES,A,MORTGAGE,2021-11-11,2021-05-16,2021-12-14,Fully Paid,2022-01-14,1256261,Car,A2,36,Not Verified,70000.0,0.2038,237.96,0.0662,7750.0,26,8566.0
466091,NY,INDIVIDUAL,3,New York State DEC,A,MORTGAGE,2021-12-09,2021-02-14,2021-12-12,Fully Paid,2022-01-12,585294,Car,A2,36,Not Verified,60000.0,0.1276,139.77,0.074,4500.0,33,5032.0
737488,TX,INDIVIDUAL,3,D4D Technologies,A,MORTGAGE,2021-04-11,2021-02-14,2021-02-14,Fully Paid,2021-03-14,934676,Car,A3,36,Not Verified,99400.0,0.089,185.05,0.0692,6000.0,38,6655.0
839671,MD,INDIVIDUAL,4,Onyx Power,A,MORTGAGE,2021-08-11,2021-05-16,2021-08-14,Fully Paid,2021-09-14,1049845,Car,A2,36,Not Verified,96000.0,0.016,292.01,0.0599,9600.0,11,10512.0
644846,NY,INDIVIDUAL,4,Storms Ford Lincoln,A,MORTGAGE,2021-01-11,2021-10-15,2021-01-14,Fully Paid,2021-02-14,825145,Car,A2,36,Not Verified,95000.0,0.0728,242.62,0.0579,8000.0,43,8734.0
511422,WI,INDIVIDUAL,4,van galder bus co.,A,MORTGAGE,2021-05-10,2021-03-16,2021-05-13,Fully Paid,2021-06-13,660596,Car,A3,36,Not Verified,45000.0,0.048,46.41,0.0714,1500.0,29,1671.0
840046,CO,INDIVIDUAL,5,Canyon View Vineyard Church,A,MORTGAGE,2021-08-11,2021-05-16,2021-07-14,Fully Paid,2021-08-14,1050351,Car,A1,36,Not Verified,60000.0,0.0188,60.32,0.0542,2000.0,29,2171.0
470186,WA,INDIVIDUAL,5,Peak CMS,A,MORTGAGE,2021-01-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,593497,Car,A2,36,Not Verified,72000.0,0.2152,496.95,0.074,16000.0,23,17890.0
810774,LA,INDIVIDUAL,5,american sugar refining,A,MORTGAGE,2021-07-11,2021-09-15,2021-07-14,Fully Paid,2021-08-14,1017727,Car,A3,36,Not Verified,80000.0,0.1452,154.37,0.0699,5000.0,20,5557.0
591656,NM,INDIVIDUAL,5,STATE FARM INSURANCE,A,MORTGAGE,2021-10-10,2021-02-13,2021-01-13,Fully Paid,2021-02-13,759924,Car,A4,36,Not Verified,38400.0,0.1072,186.67,0.0751,6000.0,13,6641.0
489630,IL,INDIVIDUAL,5,Coilcraft,A,MORTGAGE,2021-03-10,2021-09-11,2021-08-11,Fully Paid,2021-09-11,624789,Car,A4,36,Not Verified,52000.0,0.1048,121.33,0.0751,3900.0,12,4168.0
504878,MD,INDIVIDUAL,5,S.P. Richards,A,MORTGAGE,2021-04-10,2021-06-12,2021-06-12,Fully Paid,2021-07-12,650279,Car,A4,36,Not Verified,100000.0,0.0803,342.21,0.0751,11000.0,36,12106.0
638309,NY,INDIVIDUAL,6,altona correctional,A,MORTGAGE,2021-12-10,2021-01-14,2021-01-14,Fully Paid,2021-02-14,817666,Car,A1,36,Not Verified,70000.0,0.0807,180.96,0.0542,6000.0,45,6515.0
636676,NY,INDIVIDUAL,6,Town of Cheektowaga,A,MORTGAGE,2021-12-10,2021-01-14,2021-01-14,Fully Paid,2021-02-14,815592,Car,A2,36,Not Verified,51000.0,0.0137,181.97,0.0579,6000.0,10,6551.0
818975,MO,INDIVIDUAL,6,State of Missouri,A,MORTGAGE,2021-07-11,2021-11-13,2021-11-13,Fully Paid,2021-12-13,1027019,Car,A2,36,Not Verified,41664.0,0.1529,121.67,0.0599,4000.0,26,4254.0
608997,UT,INDIVIDUAL,6,Avocent Corp,A,MORTGAGE,2021-11-10,2021-10-12,2021-10-12,Fully Paid,2021-11-12,773056,Car,A5,36,Not Verified,97000.0,0.1018,252.86,0.0691,12975.0,12,8921.0
775213,GA,INDIVIDUAL,7,Porsche Cars N.A,A,MORTGAGE,2021-06-11,2021-06-14,2021-06-14,Fully Paid,2021-07-14,977451,Car,A1,36,Not Verified,68000.0,0.0145,90.48,0.0542,3000.0,25,3257.0
446193,PA,INDIVIDUAL,7,Compleat Restorations,A,MORTGAGE,2021-10-09,2021-04-16,2021-10-12,Fully Paid,2021-11-12,423921,Car,A2,36,Not Verified,52700.0,0.1724,124.24,0.074,4000.0,18,4472.0
828138,GA,INDIVIDUAL,7,American Home Shield,A,MORTGAGE,2021-07-11,2021-01-12,2021-01-12,Fully Paid,2021-02-12,1037146,Car,A2,36,Not Verified,55000.0,0.1462,91.26,0.0599,3000.0,39,3071.0
444464,MD,INDIVIDUAL,0,Indus Corporation,A,MORTGAGE,2021-09-09,2021-09-11,2021-11-09,Fully Paid,2021-12-09,541920,Car,A3,36,Not Verified,45000.0,0.1139,185.76,0.0774,5950.0,18,5989.0
481657,NY,INDIVIDUAL,0,NYC TRANSIT,A,MORTGAGE,2021-02-10,2021-04-16,2021-05-12,Fully Paid,2021-06-12,612600,Car,A4,36,Not Verified,58000.0,0.0989,298.65,0.0751,9600.0,11,10669.0
997561,KY,INDIVIDUAL,10,S&S Tire,A,MORTGAGE,2021-10-11,2021-12-15,2021-05-12,Fully Paid,2021-06-12,1222660,Car,A3,36,Not Verified,80796.0,0.1019,155.56,0.0751,5000.0,29,5061.0
891766,OK,INDIVIDUAL,3,Eye care centers of america,A,MORTGAGE,2021-09-11,2021-12-15,2021-06-14,Fully Paid,2021-07-14,1108628,Car,A4,36,Not Verified,30000.0,0.092,159.59,0.079,5100.0,23,5734.0
749248,TX,INDIVIDUAL,7,Dematic Corp.,A,MORTGAGE,2021-05-11,2021-05-16,2021-04-13,Fully Paid,2021-05-13,948466,Car,A3,36,Not Verified,73440.0,0.0559,216.11,0.0699,7000.0,11,7670.0
353365,PA,INDIVIDUAL,10,Self-employed,A,MORTGAGE,2021-08-08,2021-08-11,2021-08-11,Fully Paid,2021-09-11,356975,Car,A4,36,Not Verified,26796.0,0.0658,78.72,0.0832,3000.0,15,2834.0
1032953,NY,INDIVIDUAL,10,NY State,A,MORTGAGE,2021-11-11,2021-10-15,2021-01-12,Fully Paid,2021-02-12,1262713,Car,A5,36,Not Verified,47500.0,0.1976,111.14,0.089,3500.0,34,3526.0
442982,OH,INDIVIDUAL,1,BP Corporation North America,A,MORTGAGE,2021-09-09,2021-07-11,2021-08-11,Fully Paid,2021-09-11,538542,Car,A3,36,Not Verified,79000.0,0.0317,218.54,0.0774,7000.0,22,7724.0
888206,AR,INDIVIDUAL,10,TEMPLE INLAND,A,MORTGAGE,2021-09-11,2021-11-11,2021-11-11,Fully Paid,2021-12-11,1104499,Car,A2,36,Not Verified,49536.0,0.0908,159.66,0.0662,5200.0,29,5229.0
793476,KS,INDIVIDUAL,10,Farrar Corp,A,MORTGAGE,2021-06-11,2021-08-12,2021-08-12,Fully Paid,2021-09-12,997991,Car,A2,36,Not Verified,96000.0,0.1465,127.76,0.0599,4200.0,20,4430.0
777143,MO,INDIVIDUAL,10,Lee's Summit Schools,A,MORTGAGE,2021-06-11,2021-05-16,2021-02-13,Fully Paid,2021-03-13,979595,Car,A3,36,Not Verified,69600.0,0.131,37.05,0.0699,1200.0,22,1305.0
978335,TX,INDIVIDUAL,3,CareFusion,A,MORTGAGE,2021-10-11,2021-02-15,2021-10-12,Fully Paid,2021-11-12,1201393,Car,A1,36,Not Verified,84554.16,0.1524,109.57,0.0603,3600.0,32,3768.0
664660,AZ,INDIVIDUAL,3,TransPac Aviation Academy,A,MORTGAGE,2021-02-11,2021-10-11,2021-10-11,Fully Paid,2021-11-11,849849,Car,A1,36,Not Verified,90000.0,0.1035,90.48,0.0542,3000.0,30,3099.0
510217,PA,INDIVIDUAL,3,TIAA-CREF,A,MORTGAGE,2021-05-10,2021-07-15,2021-05-13,Fully Paid,2021-06-13,658773,Car,A2,36,Not Verified,85000.0,0.1276,123.08,0.0676,4000.0,27,4431.0
578534,CO,INDIVIDUAL,3,Holland Hart LLP,A,MORTGAGE,2021-09-10,2021-08-15,2021-09-13,Fully Paid,2021-10-13,743854,Car,A5,36,Not Verified,35100.0,0.1593,145.46,0.0788,4650.0,10,5237.0
795748,TX,INDIVIDUAL,3,TTUHSC,A,MORTGAGE,2021-06-11,2021-05-16,2021-06-14,Fully Paid,2021-07-14,1000505,Car,A5,36,Not Verified,45600.0,0.1605,45.77,0.0849,1450.0,18,1647.0
660364,CA,INDIVIDUAL,6,Universal Punch Corp.,A,MORTGAGE,2021-01-11,2021-06-12,2021-06-12,Fully Paid,2021-07-12,844598,Car,A3,36,Not Verified,81504.0,0.2488,74.02,0.0692,2400.0,27,2572.0
869076,NV,INDIVIDUAL,6,Executive Jet Management,A,MORTGAGE,2021-09-11,2021-04-16,2021-03-13,Fully Paid,2021-04-13,1064045,Car,A4,36,Not Verified,97000.0,0.0878,186.61,0.0749,6000.0,20,6527.0
537890,MA,INDIVIDUAL,8,valley Plating,A,MORTGAGE,2021-06-10,2021-07-14,2021-07-12,Fully Paid,2021-08-12,694760,Car,A3,36,Not Verified,57000.0,0.1166,216.59,0.0714,7000.0,30,7699.0
441568,TX,INDIVIDUAL,9,Cypress-Fairbanks ISD,A,MORTGAGE,2021-09-09,2021-01-12,2021-01-12,Fully Paid,2021-02-12,535793,Car,A3,36,Not Verified,102996.0,0.1547,249.75,0.0774,8000.0,30,8934.0
784597,VA,INDIVIDUAL,1,Fleetwood Goldcowyard,A,MORTGAGE,2021-06-11,2021-11-13,2021-09-12,Fully Paid,2021-10-12,963690,Car,A2,36,Not Verified,60000.0,0.026,228.14,0.0599,7500.0,30,7911.0
617174,CA,INDIVIDUAL,10,USA Properties Fund,A,MORTGAGE,2021-11-10,2021-05-16,2021-11-11,Fully Paid,2021-12-11,791294,Car,A2,36,Not Verified,66560.0,0.0757,127.38,0.0579,4200.0,29,4394.0
1004390,IL,INDIVIDUAL,2,Tony Pai LLC,A,MORTGAGE,2021-10-11,2021-03-13,2021-03-13,Fully Paid,2021-04-13,1230821,Car,A2,36,Not Verified,124800.0,0.1124,153.52,0.0662,5000.0,25,5182.0
594970,IL,INDIVIDUAL,2,"Ideosity, Inc.",A,MORTGAGE,2021-10-10,2021-02-12,2021-01-12,Fully Paid,2021-02-12,763931,Car,A2,36,Not Verified,120000.0,0.211,184.61,0.0676,6000.0,63,6416.0
577896,WV,INDIVIDUAL,2,AEP,A,MORTGAGE,2021-09-10,2021-05-16,2021-03-13,Fully Paid,2021-04-13,743084,Car,A4,36,Not Verified,97200.0,0.0877,171.11,0.0751,5500.0,26,6138.0
427621,IL,INDIVIDUAL,4,ConnectGO Internet Inc,A,MORTGAGE,2021-08-09,2021-11-12,2021-02-12,Fully Paid,2021-03-12,451034,Car,A5,36,Not Verified,100000.0,0.096,142.98,0.0894,4500.0,49,5125.0
607161,CA,INDIVIDUAL,5,st joseph,A,MORTGAGE,2021-11-10,2021-06-11,2021-04-11,Fully Paid,2021-05-11,778911,Car,A2,36,Not Verified,60000.0,0.0398,193.34,0.0579,7200.0,13,6493.0
1050591,TX,INDIVIDUAL,7,Westlake Chemical Company,A,MORTGAGE,2021-12-11,2021-02-15,2021-12-14,Fully Paid,2022-01-14,1281827,Car,A2,36,Not Verified,60000.0,0.1984,128.96,0.0662,4200.0,29,4642.0
784065,CA,INDIVIDUAL,8,DDI,A,MORTGAGE,2021-06-11,2021-06-14,2021-07-14,Fully Paid,2021-08-14,987239,Car,A3,36,Not Verified,44000.0,0.0982,111.15,0.0699,3600.0,21,4001.0
973462,MO,INDIVIDUAL,0,Shick USA,A,MORTGAGE,2021-10-11,2021-05-13,2021-05-13,Fully Paid,2021-06-13,1195465,Car,A2,36,Not Verified,54000.0,0.2227,294.76,0.0662,9600.0,34,10371.0
375143,NJ,INDIVIDUAL,0,United Natural Food Inc,A,MORTGAGE,2021-01-09,2021-04-14,2021-02-12,Fully Paid,2021-03-12,397032,Car,A2,36,Not Verified,105000.0,0.1409,155.96,0.0768,5000.0,38,5614.0
737546,PA,INDIVIDUAL,1,EvolveIP,A,MORTGAGE,2021-04-11,2021-02-16,2021-02-12,Fully Paid,2021-03-12,934744,Car,A2,36,Not Verified,71040.0,0.0764,90.99,0.0579,3000.0,25,3117.0
571927,WY,INDIVIDUAL,10,Murphy's Mountain Jewelers,A,MORTGAGE,2021-08-10,2021-03-14,2021-09-13,Fully Paid,2021-10-13,735661,Car,A3,36,Not Verified,22000.0,0.1309,222.78,0.0714,7200.0,15,8020.0
555691,WA,INDIVIDUAL,5,city of hoquiam,A,MORTGAGE,2021-07-10,2021-08-13,2021-08-13,Fully Paid,2021-09-13,715619,Car,A4,36,Not Verified,66000.0,0.1149,264.45,0.0751,8500.0,24,9520.0
563254,TX,INDIVIDUAL,5,L-3 Communications,A,MORTGAGE,2021-08-10,2021-04-11,2021-05-11,Fully Paid,2021-06-11,724759,Car,A3,36,Not Verified,88000.0,0.0068,123.77,0.0714,4000.0,22,4117.0
613392,VA,INDIVIDUAL,10,Standex Engraving LLC,B,MORTGAGE,2021-11-10,2021-11-13,2021-12-13,Fully Paid,2022-01-13,786442,Car,B2,36,Not Verified,90000.0,0.0913,111.71,0.0925,3500.0,15,4022.0
582666,NM,INDIVIDUAL,10,City of Rio Rancho,B,MORTGAGE,2021-09-10,2021-10-13,2021-10-13,Fully Paid,2021-11-13,748779,Car,B2,36,Not Verified,60000.0,0.2288,166.37,0.1075,5100.0,29,5989.0
604494,FL,INDIVIDUAL,10,Broward County,B,MORTGAGE,2021-10-10,2021-10-14,2021-05-12,Fully Paid,2021-06-12,775520,Car,B4,36,Not Verified,60000.0,0.0764,309.72,0.0999,9600.0,12,10687.0
768960,WV,INDIVIDUAL,10,Leslie Equipment Co.,B,MORTGAGE,2021-05-11,2021-05-14,2021-09-13,Fully Paid,2021-10-13,970363,Car,B5,36,Not Verified,65000.0,0.0762,149.45,0.1199,4500.0,6,5316.0
626313,AZ,INDIVIDUAL,10,YUMA COUNTY,B,MORTGAGE,2021-12-10,2021-03-14,2021-02-14,Fully Paid,2021-03-14,802616,Car,B5,36,Not Verified,40000.0,0.1929,129.75,0.1036,4000.0,13,4674.0
485006,PA,INDIVIDUAL,2,Prudential,B,MORTGAGE,2021-03-10,2021-09-10,2021-09-10,Fully Paid,2021-10-10,617757,Car,B2,36,Not Verified,131000.0,0.2183,362.71,0.1025,11200.0,34,11655.0
847572,LA,INDIVIDUAL,2,excell co.,B,MORTGAGE,2021-08-11,2021-09-15,2021-09-14,Fully Paid,2021-10-14,1059082,Car,B3,36,Not Verified,57600.0,0.1731,294.61,0.1099,9000.0,18,10606.0
736278,SC,INDIVIDUAL,2,Quality Carriers,B,MORTGAGE,2021-04-11,2021-05-14,2021-05-14,Fully Paid,2021-06-14,933143,Car,B4,36,Not Verified,96000.0,0.2493,136.99,0.1074,4200.0,49,4931.0
478569,OR,INDIVIDUAL,3,Northwood Manufacturing,B,MORTGAGE,2021-01-10,2021-05-16,2021-09-12,Fully Paid,2021-10-12,607608,Car,B2,36,Not Verified,31200.0,0.1123,118.69,0.1148,3600.0,13,4256.0
